timestamp,strike,type,side,price,trade_pnl,underlier
2022-11-30 09:54:46,18750,PE,BUY,141.1,,NIFTY
2022-11-30 09:54:50,18750,CE,SELL,11.65,-0.049999999999998934,NIFTY
2022-11-30 09:54:50,18750,PE,SELL,141.5,0.4000000000000057,NIFTY
2022-11-30 09:54:50,18700,CE,BUY,22.7,,NIFTY
2022-11-30 09:54:50,18700,PE,BUY,102.85,,NIFTY
2022-11-30 09:55:03,18700,CE,SELL,22.85,0.15000000000000213,NIFTY
2022-11-30 09:55:03,18700,PE,SELL,102.35,-0.5,NIFTY
2022-11-30 09:55:03,18750,CE,BUY,11.6,,NIFTY
2022-11-30 09:55:03,18750,PE,BUY,140.8,,NIFTY
2022-11-30 09:55:04,18750,CE,SELL,11.6,0.0,NIFTY
2022-11-30 09:55:04,18750,PE,SELL,141.25,0.44999999999998863,NIFTY
2022-11-30 09:55:04,18700,CE,BUY,23.0,,NIFTY
2022-11-30 09:55:04,18700,PE,BUY,102.35,,NIFTY
2022-11-30 09:55:06,18700,CE,SELL,22.95,-0.05000000000000071,NIFTY
2022-11-30 09:55:06,18700,PE,SELL,101.2,-1.1499999999999915,NIFTY
2022-11-30 09:55:06,18750,CE,BUY,11.65,,NIFTY
2022-11-30 09:55:06,18750,PE,BUY,140.0,,NIFTY
2022-11-30 11:41:31,18750,CE,SELL,16.1,4.450000000000001,NIFTY
2022-11-30 11:41:31,18750,PE,SELL,108.45,-31.549999999999997,NIFTY
2022-11-30 11:41:31,18800,CE,BUY,8.05,,NIFTY
2022-11-30 11:41:31,18800,PE,BUY,149.65,,NIFTY
2022-11-30 11:41:32,18800,CE,SELL,8.1,0.049999999999998934,NIFTY
2022-11-30 11:41:32,18800,PE,SELL,150.0,0.3499999999999943,NIFTY
2022-11-30 11:41:32,18750,CE,BUY,16.45,,NIFTY
2022-11-30 11:41:32,18750,PE,BUY,108.7,,NIFTY
2022-11-30 11:41:52,18750,CE,SELL,16.45,0.0,NIFTY
2022-11-30 11:41:52,18750,PE,SELL,109.3,0.5999999999999943,NIFTY
2022-11-30 11:41:52,18800,CE,BUY,8.15,,NIFTY
2022-11-30 11:41:52,18800,PE,BUY,150.9,,NIFTY
2022-11-30 11:41:55,18800,CE,SELL,8.2,0.049999999999998934,NIFTY
2022-11-30 11:41:55,18800,PE,SELL,151.05,0.15000000000000568,NIFTY
2022-11-30 11:41:55,18750,CE,BUY,16.35,,NIFTY
2022-11-30 11:41:55,18750,PE,BUY,110.0,,NIFTY
2022-11-30 11:41:57,18750,CE,SELL,16.3,-0.05000000000000071,NIFTY
2022-11-30 11:41:57,18750,PE,SELL,110.05,0.04999999999999716,NIFTY
2022-11-30 11:41:57,18800,CE,BUY,8.15,,NIFTY
2022-11-30 11:41:57,18800,PE,BUY,151.65,,NIFTY
2022-11-30 11:41:59,18800,CE,SELL,8.2,0.049999999999998934,NIFTY
2022-11-30 11:41:59,18800,PE,SELL,151.65,0.0,NIFTY
2022-11-30 11:41:59,18750,CE,BUY,16.4,,NIFTY
2022-11-30 11:41:59,18750,PE,BUY,109.85,,NIFTY
2022-11-30 11:42:01,18750,CE,SELL,16.6,0.20000000000000284,NIFTY
2022-11-30 11:42:01,18750,PE,SELL,108.65,-1.1999999999999886,NIFTY
2022-11-30 11:42:01,18800,CE,BUY,8.2,,NIFTY
2022-11-30 11:42:01,18800,PE,BUY,150.65,,NIFTY
2022-11-30 11:43:08,18800,CE,SELL,8.3,0.10000000000000142,NIFTY
2022-11-30 11:43:08,18800,PE,SELL,149.65,-1.0,NIFTY
2022-11-30 11:43:08,18750,CE,BUY,16.7,,NIFTY
2022-11-30 11:43:08,18750,PE,BUY,108.2,,NIFTY
2022-11-30 11:43:09,18750,CE,SELL,16.65,-0.05000000000000071,NIFTY
2022-11-30 11:43:09,18750,PE,SELL,108.85,0.6499999999999915,NIFTY
2022-11-30 11:43:09,18800,CE,BUY,8.3,,NIFTY
2022-11-30 11:43:09,18800,PE,BUY,150.45,,NIFTY
2022-11-30 11:43:13,18800,CE,SELL,8.2,-0.10000000000000142,NIFTY
2022-11-30 11:43:13,18800,PE,SELL,150.45,0.0,NIFTY
2022-11-30 11:43:13,18750,CE,BUY,16.5,,NIFTY
2022-11-30 11:43:13,18750,PE,BUY,108.9,,NIFTY
2022-11-30 11:43:15,18750,CE,SELL,16.55,0.05000000000000071,NIFTY
2022-11-30 11:43:15,18750,PE,SELL,108.75,-0.15000000000000568,NIFTY
2022-11-30 11:43:15,18800,CE,BUY,8.2,,NIFTY
2022-11-30 11:43:15,18800,PE,BUY,150.5,,NIFTY
2022-11-30 11:43:18,18800,CE,SELL,8.35,0.15000000000000036,NIFTY
2022-11-30 11:43:18,18800,PE,SELL,149.85,-0.6500000000000057,NIFTY
2022-11-30 11:43:18,18750,CE,BUY,16.75,,NIFTY
2022-11-30 11:43:18,18750,PE,BUY,108.4,,NIFTY
2022-11-30 11:43:20,18750,CE,SELL,16.75,0.0,NIFTY
2022-11-30 11:43:20,18750,PE,SELL,107.85,-0.5500000000000114,NIFTY
2022-11-30 11:43:20,18800,CE,BUY,8.3,,NIFTY
2022-11-30 11:43:20,18800,PE,BUY,149.8,,NIFTY
2022-11-30 11:43:33,18800,CE,SELL,8.1,-0.20000000000000107,NIFTY
2022-11-30 11:43:33,18800,PE,SELL,150.4,0.5999999999999943,NIFTY
